,Time [s],Fz [N],Fz filtered [N],target position [-]
483,14.9786713,16.57272999999998,15.306263812118653,1471
484,15.0097495,16.60272999999998,15.354275880311347,2049
485,15.041323099999998,15.132729999999977,15.401786742525514,1471
486,15.072548,16.802729999999976,15.419734200442374,2049
487,15.104820599999998,14.752729999999978,15.44084220317319,1471
488,15.1364332,17.202729999999978,15.453818632082207,2049
489,15.167691,12.932729999999978,15.473998937467107,1471
490,15.197439699999999,14.252729999999978,15.458350047733964,2049
491,15.2289081,13.182729999999978,15.386489071620597,1471
492,15.2600636,14.542729999999978,15.322210894544643,2049
493,15.2905605,14.742729999999977,15.265993809062431,1471
494,15.322456399999998,14.902729999999977,15.24198659186418,2049
495,15.3534995,14.902729999999977,15.225837436536482,1471
496,15.384747299999999,14.882729999999977,15.213391807102342,2049
497,15.415572499999998,14.902729999999977,15.20104037976394,1471
498,15.446282599999998,15.052729999999977,15.189164711477341,2049
499,15.477444199999999,16.192729999999976,15.181020553308874,1471
500,15.5080108,16.39272999999998,15.198034560012047,2049
501,15.538779100000001,16.442729999999976,15.240200639305595,1471
502,15.569862500000001,16.64272999999998,15.285557360983423,2049
503,15.601935499999998,15.102729999999976,15.333981826132412,1471
504,15.633033799999998,16.562729999999977,15.354733623745457,2049
505,15.6645098,15.462729999999977,15.373145350301474,1471
506,15.695321999999999,17.192729999999976,15.39778122258977,2049
507,15.726625499999999,13.672729999999977,15.433601499586311,1471
508,15.757637399999998,14.222729999999977,15.433567930687312,2049
509,15.787514799999999,13.782729999999976,15.376335610432635,1471
510,15.8181444,14.562729999999977,15.323426316238256,2049
511,15.8484343,14.762729999999976,15.279103164482153,1471
512,15.8793934,15.182729999999978,15.255361364910705,2049
513,15.910455699999998,14.042729999999978,15.244474815000713,1471
514,15.941462199999998,14.602729999999976,15.220140921764706,2049
515,15.9722071,13.922729999999977,15.185573955735832,1471
516,16.004151999999998,15.262729999999976,15.150027346156863,2049
517,16.035513899999998,17.692729999999976,15.128561061353125,1471
518,16.066530299999997,18.50272999999998,15.180529090422471,2049
519,16.097149899999998,15.042729999999978,15.292895434864183,1471
520,16.1279507,15.922729999999977,15.349896514192272,2049
521,16.1588291,14.222729999999977,15.355013067245116,1471
522,16.189635199999998,15.832729999999977,15.344139933255613,2049
523,16.220770799999997,12.182729999999978,15.331952281925787,1471
524,16.2511031,15.702729999999978,15.280945161860881,2049
525,16.282078,14.782729999999978,15.229399056372875,1471
526,16.3159202,16.772729999999978,15.229912544970256,2049
527,16.345211,14.042729999999978,15.251013678128745,1471
528,16.3765966,14.172729999999977,15.257050163358544,2049
529,16.407651799999996,13.472729999999977,15.212780019013751,1471
